Datum,TH,ABG,EIC,EA,EF,G,GTH,GRZ,HBN,IK,J,KYF,NDH,SHK,SOK,SLF,SM,SOM,SON,SHL,UH,WAK,WE,AP
1588896000,9.28,2.24,6.00,7.10,0.93,20.40,14.82,74.95,12.66,5.65,0.00,0.00,1.20,4.82,7.47,1.94,8.01,0.00,43.31,0.00,1.96,3.36,3.07,3.65
1588982400,9.89,2.24,8.00,4.73,0.47,20.40,17.79,82.14,12.66,3.76,0.00,0.00,1.20,3.62,7.47,1.94,8.01,0.00,53.71,0.00,1.96,1.68,3.07,4.87
1589068800,10.78,2.24,4.00,4.73,0.47,19.33,20.01,78.03,12.66,5.65,0.00,0.00,1.20,8.44,8.72,1.94,11.21,0.00,77.97,0.00,1.96,1.68,3.07,4.87
1589155200,9.47,4.47,4.00,4.73,0.47,20.40,20.75,55.44,11.08,5.65,0.00,2.69,1.20,8.44,11.21,1.94,10.41,0.00,60.64,0.00,1.96,0.84,3.07,3.65
1589241600,9.05,7.83,2.00,9.47,0.47,20.40,19.27,42.10,12.66,3.76,0.00,2.69,1.20,7.23,7.47,1.94,10.41,0.00,64.11,0.00,1.96,5.88,3.07,3.65
1589328000,9.37,6.71,4.00,7.10,0.00,23.62,17.79,51.34,7.91,3.76,-0.90,4.04,1.20,4.82,6.23,1.94,8.81,0.00,76.23,0.00,1.96,5.88,3.07,2.43
1589414400,7.92,5.59,3.00,9.47,0.00,11.81,10.38,49.28,6.33,1.88,0.00,4.04,1.20,6.03,7.47,-0.97,8.01,0.00,67.57,0.00,0.98,10.09,0.00,2.43
1589500800,8.34,5.59,3.00,7.10,0.47,18.26,8.15,50.31,1.58,1.88,0.90,4.04,1.20,6.03,7.47,1.94,8.81,0.00,72.77,5.44,0.00,10.09,0.00,1.22
1589587200,7.92,5.59,2.00,7.10,0.47,16.11,7.41,47.23,1.58,1.88,0.90,5.39,1.20,7.23,9.96,1.94,8.81,0.00,64.11,5.44,0.00,10.09,0.00,0.00
1589673600,7.27,5.59,2.00,7.10,0.47,16.11,5.19,52.36,1.58,0.00,0.90,5.39,1.20,2.41,8.72,3.88,5.60,0.00,51.98,5.44,0.00,10.09,0.00,0.00
1589760000,7.31,4.47,2.00,9.47,0.47,20.40,3.71,52.36,1.58,0.00,0.90,2.69,1.20,2.41,6.23,3.88,5.60,0.00,53.71,5.44,-0.98,11.77,0.00,1.22
1589846400,6.47,1.12,3.00,4.73,0.47,21.48,4.45,48.26,1.58,-0.94,0.90,2.69,1.20,2.41,9.96,2.91,4.80,0.00,45.05,5.44,-0.98,6.72,0.00,0.00
1589932800,6.75,3.36,5.00,4.73,0.47,22.55,5.19,37.99,4.75,0.00,0.90,1.35,1.20,2.41,8.72,2.91,4.80,0.00,53.71,8.15,-0.98,6.72,4.60,0.00
1590019200,6.42,4.47,12.00,2.37,0.47,22.55,5.93,30.80,4.75,0.00,0.00,1.35,0.00,2.41,7.47,4.85,3.20,0.00,46.78,8.15,-0.98,5.88,4.60,0.00
1590105600,5.58,4.47,12.00,2.37,0.00,12.89,6.67,30.80,4.75,0.00,0.00,1.35,0.00,2.41,7.47,1.94,1.60,0.00,43.31,2.72,-0.98,5.88,4.60,0.00
1590192000,6.19,4.47,11.00,2.37,0.00,22.55,4.45,29.77,9.49,0.00,0.00,0.00,0.00,1.21,4.98,1.94,2.40,0.00,57.18,5.44,-0.98,5.88,4.60,0.00
1590278400,6.14,4.47,11.00,2.37,0.00,22.55,5.19,28.75,15.82,0.00,0.00,0.00,0.00,1.21,4.98,0.00,3.20,0.00,45.05,5.44,-0.98,8.41,4.60,0.00
1590364800,5.95,4.47,11.00,0.00,0.00,17.18,5.19,28.75,15.82,0.00,0.00,0.00,0.00,1.21,4.98,0.00,4.00,0.00,48.51,5.44,0.00,6.72,4.60,0.00
1590451200,6.47,5.59,11.00,0.00,0.00,24.70,7.41,25.67,14.24,0.94,0.00,0.00,0.00,2.41,3.74,0.00,4.80,0.00,48.51,8.15,0.98,6.72,4.60,0.00
1590537600,6.37,4.47,7.00,0.00,0.47,21.48,10.38,29.77,11.08,2.82,0.00,0.00,0.00,2.41,3.74,0.00,4.00,0.00,43.31,5.44,0.98,10.93,0.00,0.00
1590624000,6.56,7.83,0.00,0.00,0.47,25.77,14.08,23.61,11.08,4.71,0.00,0.00,0.00,2.41,4.98,1.94,7.20,0.00,43.31,8.15,0.98,6.72,0.00,0.00
1590710400,6.75,8.95,3.00,0.00,0.47,26.85,12.60,21.56,15.82,5.65,0.00,0.00,0.00,2.41,4.98,1.94,7.20,0.00,39.85,8.15,1.96,6.72,0.00,0.00
1590796800,5.95,8.95,3.00,0.00,0.47,24.70,12.60,18.48,11.08,5.65,0.00,0.00,0.00,2.41,4.98,1.94,8.01,0.00,24.26,5.44,1.96,6.72,0.00,0.00
1590883200,6.75,8.95,6.00,0.00,0.47,24.70,11.86,15.40,4.75,5.65,0.00,0.00,0.00,2.41,4.98,1.94,8.01,0.00,64.11,5.44,3.91,4.20,0.00,0.00
1590969600,6.56,7.83,6.00,0.00,0.47,23.62,11.86,16.43,6.33,5.65,0.00,0.00,0.00,2.41,4.98,1.94,7.20,0.00,58.91,5.44,3.91,4.20,0.00,0.00
1591056000,5.81,6.71,6.00,-2.37,0.93,15.03,8.89,15.40,6.33,5.65,0.00,0.00,0.00,1.21,3.74,1.94,6.40,0.00,62.37,2.72,2.93,5.04,0.00,0.00
1591142400,4.73,5.59,6.00,0.00,0.47,19.33,5.19,6.16,6.33,2.82,0.90,0.00,1.20,1.21,3.74,1.94,7.20,0.00,48.51,2.72,3.91,0.84,0.00,0.00
1591228800,4.36,1.12,6.00,0.00,0.47,17.18,1.48,5.13,20.57,0.94,0.90,0.00,1.20,1.21,2.49,0.00,6.40,0.00,48.51,0.00,3.91,2.52,0.00,0.00
1591315200,4.31,0.00,4.00,0.00,0.47,20.40,2.96,3.08,17.41,0.00,0.90,0.00,3.60,1.21,1.25,0.00,7.20,0.00,48.51,0.00,3.91,2.52,0.00,0.00
1591401600,4.36,0.00,4.00,0.00,0.47,11.81,2.96,3.08,17.41,0.00,0.90,0.00,3.60,1.21,1.25,0.00,4.80,0.00,65.84,0.00,4.89,2.52,0.00,1.22
1591488000,3.09,0.00,1.00,2.37,0.47,12.89,2.96,1.03,17.41,0.00,0.90,0.00,3.60,1.21,1.25,0.00,4.00,0.00,25.99,0.00,3.91,3.36,0.00,1.22
1591574400,3.89,1.12,1.00,2.37,0.47,12.89,5.93,1.03,15.82,0.00,0.90,0.00,3.60,1.21,1.25,0.00,6.40,0.00,43.31,0.00,3.91,3.36,0.00,1.22
1591660800,4.03,4.47,1.00,7.10,0.00,13.96,6.67,1.03,15.82,0.00,0.90,0.00,4.80,1.21,0.00,0.00,6.40,0.00,39.85,0.00,3.91,2.52,0.00,1.22
1591747200,4.55,4.47,2.00,4.73,0.00,8.59,6.67,11.29,18.99,0.00,0.00,0.00,3.60,2.41,0.00,0.00,6.40,0.00,39.85,0.00,5.87,4.20,1.53,1.22
1591833600,4.31,4.47,1.00,4.73,0.00,6.44,5.93,21.56,4.75,0.00,0.00,1.35,3.60,1.21,0.00,0.00,4.80,0.00,39.85,2.72,6.85,2.52,1.53,1.22
1591920000,4.12,4.47,0.00,4.73,0.00,2.15,4.45,23.61,3.16,0.00,0.90,1.35,1.20,1.21,0.00,0.00,4.80,0.00,46.78,2.72,5.87,2.52,1.53,1.22
1592006400,4.31,4.47,0.00,4.73,0.00,2.15,4.45,29.77,7.91,0.00,0.90,4.04,1.20,1.21,0.00,0.00,5.60,0.00,36.38,2.72,4.89,2.52,1.53,0.00
1592092800,4.22,4.47,0.00,2.37,0.00,1.07,4.45,30.80,9.49,0.00,0.90,4.04,1.20,1.21,0.00,0.00,5.60,0.00,36.38,2.72,3.91,1.68,1.53,0.00
1592179200,3.52,3.36,0.00,2.37,0.47,1.07,1.48,29.77,11.08,0.00,0.90,4.04,1.20,1.21,0.00,0.00,3.20,0.00,19.06,2.72,3.91,3.36,1.53,0.00
1592265600,3.75,0.00,0.00,0.00,0.47,1.07,0.74,33.88,11.08,0.00,0.90,4.04,0.00,1.21,0.00,0.00,2.40,0.00,29.45,2.72,4.89,4.20,1.53,0.00
1592352000,2.77,0.00,0.00,-21.30,0.47,1.07,1.48,26.69,11.08,0.00,0.90,6.74,0.00,0.00,0.00,0.00,2.40,0.00,29.45,2.72,1.96,1.68,0.00,0.00
1592438400,2.91,0.00,1.00,-2.37,0.47,1.07,1.48,18.48,14.24,0.00,0.90,5.39,0.00,0.00,0.00,0.00,1.60,0.00,32.92,0.00,1.96,2.52,0.00,0.00
1592524800,2.62,0.00,1.00,0.00,0.47,1.07,1.48,16.43,14.24,0.00,0.00,5.39,0.00,0.00,0.00,0.00,1.60,0.00,22.52,0.00,1.96,4.20,0.00,0.00
1592611200,2.11,0.00,1.00,0.00,0.47,1.07,2.22,10.27,12.66,0.00,0.00,2.69,1.20,0.00,0.00,0.00,1.60,0.00,15.59,0.00,1.96,4.20,0.00,0.00
1592697600,2.34,0.00,1.00,0.00,0.47,1.07,2.22,9.24,11.08,0.00,0.00,2.69,1.20,0.00,0.00,0.00,1.60,0.00,27.72,0.00,1.96,4.20,0.00,0.00
1592784000,2.53,0.00,1.00,0.00,0.00,1.07,2.96,9.24,9.49,0.00,0.00,5.39,1.20,0.00,0.00,0.97,2.40,0.00,29.45,0.00,1.96,4.20,0.00,0.00
1592870400,2.02,0.00,1.00,0.00,0.00,0.00,2.96,5.13,11.08,0.00,0.00,5.39,1.20,0.00,0.00,0.97,2.40,0.00,19.06,0.00,0.98,4.20,0.00,0.00
1592956800,1.69,0.00,0.00,21.30,0.00,0.00,2.22,2.05,7.91,0.00,0.00,2.69,1.20,0.00,0.00,0.97,1.60,0.00,19.06,0.00,0.98,-0.84,0.00,0.00
1593043200,1.64,0.00,0.00,2.37,0.00,0.00,2.22,1.03,6.33,0.94,0.00,2.69,1.20,0.00,0.00,0.97,3.20,0.00,19.06,0.00,0.00,5.04,0.00,0.00
1593129600,1.78,0.00,0.00,0.00,0.00,1.07,2.22,2.05,7.91,0.94,0.00,2.69,1.20,0.00,0.00,0.97,2.40,0.00,25.99,0.00,0.00,3.36,0.00,0.00
1593216000,1.69,0.00,0.00,0.00,0.00,1.07,1.48,2.05,4.75,0.94,0.00,2.69,0.00,0.00,0.00,0.97,3.20,0.00,27.72,0.00,0.00,3.36,0.00,0.00
1593302400,1.36,0.00,0.00,0.00,0.00,1.07,1.48,2.05,4.75,0.94,0.00,2.69,0.00,0.00,0.00,0.97,3.20,0.00,15.59,0.00,0.00,3.36,0.00,0.00
1593388800,1.17,1.12,0.00,0.00,0.00,2.15,0.74,3.08,4.75,0.94,0.00,0.00,0.00,0.00,1.25,0.00,2.40,0.00,13.86,0.00,0.00,1.68,0.00,0.00
1593475200,1.03,1.12,0.00,0.00,0.00,2.15,0.74,3.08,3.16,0.94,0.00,0.00,0.00,0.00,1.25,0.00,2.40,0.00,13.86,-2.72,0.00,0.84,0.00,0.00
1593561600,1.59,1.12,0.00,0.00,0.00,3.22,0.00,5.13,3.16,0.94,0.00,0.00,0.00,0.00,1.25,0.00,3.20,1.44,13.86,0.00,0.00,6.72,0.00,0.00
1593648000,1.17,1.12,2.00,0.00,0.47,3.22,0.00,3.08,4.75,0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.60,1.44,10.40,2.72,0.98,0.00,0.00,0.00
1593734400,0.89,1.12,2.00,0.00,0.47,2.15,0.74,2.05,3.16,0.00,0.00,0.00,0.00,0.00,1.25,0.00,2.40,1.44,1.73,2.72,0.98,0.00,0.00,0.00
1593820800,0.94,1.12,2.00,0.00,0.47,2.15,0.74,2.05,7.91,0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.60,1.44,0.00,2.72,0.98,0.00,0.00,0.00
1593907200,1.03,1.12,2.00,0.00,0.47,2.15,2.22,2.05,7.91,0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.60,1.44,0.00,2.72,0.98,0.00,0.00,0.00
1593993600,1.08,0.00,2.00,0.00,0.47,3.22,2.22,1.03,7.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.44,0.00,2.72,0.98,0.00,0.00,0.00
1594080000,1.41,0.00,3.00,0.00,0.47,3.22,2.22,1.03,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,1.44,0.00,5.44,0.98,0.84,0.00,1.22
1594166400,1.27,0.00,3.00,0.00,0.47,2.15,2.22,-1.03,11.08,0.94,0.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,2.72,0.98,0.84,0.00,1.22
1594252800,1.08,0.00,1.00,0.00,0.00,2.15,2.22,0.00,7.91,0.94,0.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,3.47,0.00,0.00,0.84,0.00,1.22
1594339200,1.03,0.00,1.00,0.00,0.00,2.15,1.48,0.00,9.49,0.94,0.00,0.00,0.00,0.00,0.00,0.00,4.80,0.00,3.47,0.00,0.00,0.84,0.00,1.22
1594425600,0.98,0.00,1.00,0.00,0.00,2.15,1.48,0.00,6.33,0.94,0.00,0.00,0.00,0.00,0.00,0.00,4.80,1.44,3.47,0.00,0.00,0.84,0.00,1.22
1594512000,0.94,0.00,1.00,0.00,0.00,2.15,0.00,0.00,6.33,0.94,0.90,0.00,0.00,0.00,0.00,0.00,4.80,1.44,3.47,0.00,0.00,0.84,0.00,1.22
1594598400,0.84,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.91,0.94,1.80,0.00,0.00,0.00,0.00,0.00,3.20,1.44,3.47,0.00,0.00,0.84,0.00,1.22
1594684800,0.84,1.12,0.00,2.37,0.00,0.00,0.74,0.00,6.33,0.94,1.80,0.00,0.00,0.00,0.00,0.00,2.40,2.88,3.47,0.00,0.00,0.84,0.00,0.00
1594771200,1.12,3.36,0.00,2.37,0.00,0.00,1.48,0.00,6.33,0.00,1.80,0.00,0.00,0.00,0.00,0.00,1.60,2.88,3.47,0.00,0.00,0.84,4.60,2.43
1594857600,1.27,3.36,0.00,2.37,0.00,0.00,1.48,0.00,6.33,2.82,1.80,0.00,0.00,0.00,0.00,0.00,1.60,4.32,0.00,0.00,0.00,1.68,4.60,2.43
1594944000,1.45,3.36,0.00,2.37,0.00,0.00,2.22,0.00,4.75,5.65,1.80,0.00,1.20,0.00,0.00,0.00,1.60,4.32,0.00,0.00,0.00,1.68,4.60,2.43
1595030400,1.41,3.36,0.00,2.37,0.00,1.07,2.22,0.00,3.16,5.65,1.80,0.00,1.20,0.00,0.00,0.00,1.60,2.88,0.00,0.00,0.00,1.68,4.60,2.43
1595116800,1.36,3.36,0.00,2.37,0.00,1.07,2.22,0.00,3.16,5.65,0.90,0.00,1.20,0.00,0.00,0.00,1.60,2.88,0.00,0.00,0.00,1.68,4.60,2.43
1595203200,1.31,3.36,0.00,2.37,0.00,1.07,2.22,0.00,1.58,6.59,0.00,0.00,1.20,0.00,0.00,0.00,1.60,2.88,0.00,0.00,0.00,1.68,4.60,2.43
1595289600,1.17,2.24,0.00,0.00,0.00,1.07,1.48,0.00,3.16,6.59,0.00,1.35,1.20,0.00,0.00,0.00,0.80,1.44,0.00,0.00,0.00,1.68,4.60,2.43
1595376000,0.80,0.00,0.00,0.00,0.00,2.15,0.74,0.00,1.58,6.59,0.00,1.35,1.20,0.00,0.00,0.00,0.80,1.44,0.00,0.00,0.00,1.68,0.00,0.00
1595462400,1.12,0.00,0.00,0.00,0.00,2.15,0.74,0.00,1.58,3.76,0.00,4.04,1.20,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,1.68,13.80,0.00
1595548800,0.94,0.00,0.00,2.37,0.00,2.15,0.00,0.00,1.58,0.94,0.00,4.04,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,1.68,13.80,0.00
1595635200,0.94,0.00,0.00,2.37,0.00,1.07,0.74,0.00,1.58,0.94,0.00,4.04,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,1.68,13.80,0.00
1595721600,1.22,0.00,0.00,2.37,0.00,1.07,0.74,0.00,1.58,0.94,0.00,4.04,0.00,0.00,0.00,0.00,0.80,1.44,0.00,0.00,0.00,1.68,21.46,0.00
1595808000,1.31,0.00,0.00,4.73,0.00,1.07,0.74,0.00,1.58,0.00,0.00,4.04,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.00,0.00,1.68,26.06,0.00
1595894400,1.36,0.00,0.00,7.10,0.93,2.15,0.74,0.00,0.00,0.00,0.00,2.69,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.00,0.00,0.84,26.06,0.00
1595980800,1.45,0.00,0.00,7.10,0.93,1.07,0.74,0.00,0.00,0.00,0.00,2.69,0.00,0.00,1.25,0.00,0.80,1.44,0.00,0.00,0.00,0.84,27.60,0.00
1596067200,1.03,0.00,0.00,7.10,0.93,1.07,0.74,0.00,0.00,1.88,0.00,0.00,0.00,0.00,1.25,0.00,0.80,2.88,0.00,0.00,0.00,0.00,13.80,0.00
1596153600,1.36,0.00,0.00,7.10,0.93,1.07,0.74,0.00,0.00,1.88,0.00,0.00,0.00,0.00,1.25,0.00,4.00,2.88,0.00,0.00,0.00,1.68,13.80,1.22
1596240000,1.36,0.00,0.00,7.10,0.93,2.15,0.00,0.00,0.00,1.88,0.00,0.00,0.00,0.00,1.25,0.00,4.00,2.88,0.00,0.00,0.00,1.68,13.80,1.22
1596326400,1.12,0.00,0.00,7.10,0.93,2.15,0.00,0.00,0.00,1.88,0.00,0.00,0.00,0.00,1.25,0.00,4.80,1.44,0.00,0.00,0.00,1.68,6.13,1.22
1596412800,1.59,0.00,0.00,4.73,1.40,3.22,0.00,1.03,0.00,4.71,0.00,0.00,0.00,0.00,2.49,0.00,6.40,1.44,1.73,0.00,0.00,4.20,3.07,1.22
1596499200,1.64,0.00,0.00,4.73,0.47,2.15,0.00,1.03,0.00,4.71,0.00,0.00,0.00,0.00,3.74,0.00,8.01,1.44,1.73,0.00,0.00,5.04,3.07,1.22
1596585600,2.02,0.00,0.00,4.73,0.47,2.15,0.74,2.05,1.58,5.65,0.00,0.00,0.00,0.00,4.98,0.00,8.01,1.44,1.73,0.00,0.00,5.04,1.53,6.09
1596672000,2.44,0.00,0.00,4.73,3.74,2.15,0.74,2.05,3.16,3.76,0.00,0.00,1.20,0.00,4.98,0.00,8.81,1.44,1.73,0.00,0.00,5.04,3.07,6.09
1596758400,2.39,0.00,0.00,2.37,3.74,4.30,2.22,2.05,3.16,4.71,0.00,0.00,1.20,0.00,6.23,0.00,6.40,1.44,1.73,0.00,0.00,3.36,3.07,4.87
1596844800,2.58,0.00,1.00,2.37,3.74,3.22,2.96,2.05,3.16,5.65,0.00,0.00,1.20,0.00,6.23,0.00,6.40,1.44,5.20,0.00,0.00,3.36,3.07,4.87
1596931200,2.62,0.00,1.00,2.37,3.74,3.22,2.96,2.05,3.16,5.65,0.00,0.00,1.20,0.00,6.23,0.00,5.60,1.44,5.20,0.00,0.00,3.36,6.13,4.87
1597017600,2.20,0.00,1.00,2.37,4.67,3.22,2.96,1.03,4.75,2.82,0.00,0.00,1.20,0.00,4.98,0.00,4.00,1.44,3.47,0.00,0.00,0.84,4.60,4.87
1597104000,2.95,0.00,1.00,0.00,5.61,4.30,4.45,6.16,4.75,3.76,0.90,0.00,1.20,0.00,7.47,0.00,6.40,1.44,5.20,0.00,0.00,0.00,4.60,4.87
1597190400,2.95,0.00,1.00,0.00,6.54,7.52,3.71,8.21,3.16,3.76,0.90,0.00,1.20,0.00,4.98,0.00,5.60,4.32,3.47,2.72,0.00,0.00,4.60,0.00
1597276800,3.23,0.00,1.00,0.00,3.27,7.52,4.45,8.21,4.75,3.76,1.80,1.35,4.80,2.41,4.98,0.00,6.40,2.88,6.93,5.44,0.00,0.84,3.07,1.22
1597363200,3.37,0.00,1.00,0.00,4.67,5.37,2.96,8.21,4.75,2.82,1.80,1.35,4.80,2.41,3.74,0.97,5.60,4.32,6.93,5.44,0.00,2.52,7.67,1.22
1597449600,3.33,0.00,0.00,0.00,4.67,5.37,2.22,9.24,4.75,1.88,1.80,1.35,4.80,2.41,3.74,0.97,6.40,4.32,3.47,10.87,0.00,2.52,7.67,1.22
1597536000,3.33,0.00,0.00,0.00,4.67,5.37,2.22,9.24,4.75,1.88,1.80,1.35,4.80,2.41,3.74,0.97,7.20,4.32,3.47,13.59,0.00,2.52,4.60,1.22
1597622400,3.42,0.00,0.00,0.00,3.74,4.30,2.96,10.27,3.16,1.88,1.80,1.35,4.80,2.41,3.74,2.91,8.81,4.32,3.47,13.59,0.00,2.52,4.60,1.22
1597708800,2.62,0.00,0.00,0.00,4.21,3.22,1.48,5.13,4.75,0.94,0.90,1.35,4.80,2.41,0.00,2.91,4.80,4.32,1.73,13.59,0.00,2.52,4.60,1.22
1597795200,2.77,0.00,0.00,0.00,3.74,0.00,3.71,2.05,4.75,2.82,2.69,1.35,5.99,2.41,0.00,2.91,7.20,1.44,3.47,10.87,0.98,2.52,4.60,1.22
1597881600,2.25,0.00,0.00,0.00,4.21,0.00,2.96,4.11,1.58,2.82,2.69,0.00,2.40,0.00,0.00,2.91,6.40,1.44,0.00,8.15,0.98,1.68,4.60,1.22
1597968000,2.53,0.00,0.00,0.00,2.80,0.00,2.96,4.11,1.58,3.76,2.69,2.69,2.40,2.41,0.00,4.85,7.20,2.88,1.73,16.31,0.98,0.84,1.53,0.00
1598054400,2.39,0.00,0.00,0.00,2.80,0.00,3.71,3.08,1.58,3.76,2.69,2.69,2.40,2.41,0.00,4.85,6.40,2.88,1.73,10.87,0.98,0.84,1.53,0.00
1598140800,2.58,0.00,0.00,0.00,2.80,0.00,3.71,6.16,1.58,3.76,2.69,2.69,2.40,2.41,0.00,4.85,6.40,2.88,1.73,8.15,0.98,2.52,1.53,0.00
1598227200,2.77,1.12,0.00,0.00,3.74,0.00,2.96,5.13,1.58,3.76,2.69,6.74,2.40,2.41,0.00,2.91,5.60,2.88,1.73,8.15,0.98,3.36,4.60,0.00
1598313600,2.91,1.12,0.00,0.00,2.34,0.00,3.71,5.13,0.00,3.76,5.39,8.08,2.40,2.41,0.00,2.91,6.40,2.88,1.73,8.15,0.98,3.36,4.60,1.22
1598400000,2.91,3.36,4.00,2.37,1.87,0.00,1.48,5.13,0.00,0.94,3.59,8.08,1.20,2.41,0.00,2.91,4.80,7.20,1.73,8.15,0.00,5.04,4.60,2.43
1598486400,2.91,3.36,5.00,2.37,1.87,0.00,1.48,3.08,0.00,0.94,2.69,8.08,0.00,3.62,3.74,2.91,4.00,8.64,1.73,8.15,0.00,5.04,4.60,1.22
1598572800,3.05,14.54,5.00,4.73,3.27,1.07,1.48,4.11,0.00,0.00,3.59,5.39,0.00,1.21,3.74,0.00,4.00,5.76,0.00,0.00,0.00,4.20,4.60,2.43
1598659200,3.61,14.54,6.00,4.73,3.27,1.07,0.74,4.11,0.00,0.00,6.29,5.39,1.20,2.41,3.74,0.00,4.00,7.20,0.00,2.72,0.98,4.20,7.67,4.87
1598745600,3.52,16.78,7.00,4.73,3.27,1.07,0.74,2.05,0.00,0.00,6.29,5.39,1.20,2.41,3.74,0.00,3.20,7.20,0.00,2.72,0.98,2.52,7.67,4.87
1598832000,3.42,15.66,7.00,4.73,1.87,1.07,4.45,2.05,0.00,0.00,7.19,1.35,1.20,2.41,6.23,0.00,2.40,7.20,0.00,2.72,0.98,1.68,6.13,4.87
1598918400,3.42,17.90,7.00,4.73,2.80,1.07,4.45,2.05,0.00,0.00,5.39,0.00,1.20,2.41,6.23,0.00,0.80,7.20,0.00,2.72,1.96,1.68,6.13,4.87
1599004800,3.14,16.78,4.00,2.37,4.21,1.07,4.45,2.05,1.58,0.00,5.39,0.00,0.00,2.41,6.23,0.00,0.80,4.32,0.00,2.72,1.96,0.84,6.13,3.65
1599091200,3.09,16.78,3.00,2.37,4.21,1.07,4.45,2.05,1.58,0.94,5.39,0.00,0.00,3.62,2.49,0.00,0.80,2.88,0.00,2.72,2.93,0.84,7.67,3.65
1599177600,3.05,6.71,3.00,0.00,2.80,2.15,4.45,3.08,1.58,6.59,8.08,0.00,0.00,3.62,2.49,0.00,0.00,2.88,0.00,5.44,4.89,0.84,6.13,3.65
